Treatment,Tub,Date,Time,DateTime,Temperature (°F),Temperature (°C)
Ambient,1,2023-02-04,11:45,2023-02-04 11:45,72.372,22.42888889
Ambient,1,2023-02-04,12:00,2023-02-04 12:00,72.028,22.23777778
Ambient,1,2023-02-04,12:15,2023-02-04 12:15,71.512,21.95111111
Ambient,1,2023-02-04,12:30,2023-02-04 12:30,71.168,21.76
Ambient,1,2023-02-04,12:45,2023-02-04 12:45,71.683,22.04611111
Ambient,1,2023-02-04,13:00,2023-02-04 13:00,75.139,23.96611111
Ambient,1,2023-02-04,13:15,2023-02-04 13:15,74.791,23.77277778
Ambient,1,2023-02-04,13:30,2023-02-04 13:30,74.271,23.48388889
Ambient,1,2023-02-04,13:45,2023-02-04 13:45,73.753,23.19611111
Ambient,1,2023-02-04,14:00,2023-02-04 14:00,73.407,23.00388889
Ambient,1,2023-02-04,14:15,2023-02-04 14:15,73.062,22.81222222
Ambient,1,2023-02-04,14:30,2023-02-04 14:30,72.545,22.525
Ambient,1,2023-02-04,14:45,2023-02-04 14:45,72.028,22.23777778
Ambient,1,2023-02-04,15:00,2023-02-04 15:00,71.683,22.04611111
Ambient,1,2023-02-04,15:15,2023-02-04 15:15,71.339,21.855
Ambient,1,2023-02-04,15:30,2023-02-04 15:30,70.995,21.66388889
Ambient,1,2023-02-04,15:45,2023-02-04 15:45,72.545,22.525
Ambient,1,2023-02-04,16:00,2023-02-04 16:00,75.139,23.96611111
Ambient,1,2023-02-04,16:15,2023-02-04 16:15,74.964,23.86888889
Ambient,1,2023-02-04,16:30,2023-02-04 16:30,74.446,23.58111111
Ambient,1,2023-02-04,16:45,2023-02-04 16:45,73.926,23.29222222
Ambient,1,2023-02-04,17:00,2023-02-04 17:00,73.407,23.00388889
Ambient,1,2023-02-04,17:15,2023-02-04 17:15,73.062,22.81222222
Ambient,1,2023-02-04,17:30,2023-02-04 17:30,72.545,22.525
Ambient,1,2023-02-04,17:45,2023-02-04 17:45,72.199,22.33277778
Ambient,1,2023-02-04,18:00,2023-02-04 18:00,71.856,22.14222222
Ambient,1,2023-02-04,18:15,2023-02-04 18:15,71.512,21.95111111
Ambient,1,2023-02-04,18:30,2023-02-04 18:30,71.168,21.76
Ambient,1,2023-02-04,18:45,2023-02-04 18:45,70.995,21.66388889
Ambient,1,2023-02-04,19:00,2023-02-04 19:00,73.407,23.00388889
Ambient,1,2023-02-04,19:15,2023-02-04 19:15,75.139,23.96611111
Ambient,1,2023-02-04,19:30,2023-02-04 19:30,74.791,23.77277778
Ambient,1,2023-02-04,19:45,2023-02-04 19:45,74.271,23.48388889
Ambient,1,2023-02-04,20:00,2023-02-04 20:00,73.753,23.19611111
Ambient,1,2023-02-04,20:15,2023-02-04 20:15,73.234,22.90777778
Ambient,1,2023-02-04,20:30,2023-02-04 20:30,72.891,22.71722222
Ambient,1,2023-02-04,20:45,2023-02-04 20:45,72.545,22.525
Ambient,1,2023-02-04,21:00,2023-02-04 21:00,72.199,22.33277778
Ambient,1,2023-02-04,21:15,2023-02-04 21:15,71.683,22.04611111
Ambient,1,2023-02-04,21:30,2023-02-04 21:30,71.512,21.95111111
Ambient,1,2023-02-04,21:45,2023-02-04 21:45,71.168,21.76
Ambient,1,2023-02-04,22:00,2023-02-04 22:00,70.824,21.56888889
Ambient,1,2023-02-04,22:15,2023-02-04 22:15,73.407,23.00388889
Ambient,1,2023-02-04,22:30,2023-02-04 22:30,75.139,23.96611111
Ambient,1,2023-02-04,22:45,2023-02-04 22:45,74.791,23.77277778
Ambient,1,2023-02-04,23:00,2023-02-04 23:00,74.271,23.48388889
Ambient,1,2023-02-04,23:15,2023-02-04 23:15,73.753,23.19611111
Ambient,1,2023-02-04,23:30,2023-02-04 23:30,73.407,23.00388889
Ambient,1,2023-02-04,23:45,2023-02-04 23:45,72.891,22.71722222
Ambient,1,2023-02-05,0:00,2023-02-05 00:00,72.545,22.525
Ambient,1,2023-02-05,0:15,2023-02-05 00:15,72.199,22.33277778
Ambient,1,2023-02-05,0:30,2023-02-05 00:30,71.856,22.14222222
Ambient,1,2023-02-05,0:45,2023-02-05 00:45,71.512,21.95111111
Ambient,1,2023-02-05,1:00,2023-02-05 01:00,71.168,21.76
Ambient,1,2023-02-05,1:15,2023-02-05 01:15,70.995,21.66388889
Ambient,1,2023-02-05,1:30,2023-02-05 01:30,72.718,22.62111111
Ambient,1,2023-02-05,1:45,2023-02-05 01:45,75.139,23.96611111
Ambient,1,2023-02-05,2:00,2023-02-05 02:00,74.791,23.77277778
Ambient,1,2023-02-05,2:15,2023-02-05 02:15,74.446,23.58111111
Ambient,1,2023-02-05,2:30,2023-02-05 02:30,73.926,23.29222222
Ambient,1,2023-02-05,2:45,2023-02-05 02:45,73.407,23.00388889
Ambient,1,2023-02-05,3:00,2023-02-05 03:00,73.062,22.81222222
Ambient,1,2023-02-05,3:15,2023-02-05 03:15,72.718,22.62111111
Ambient,1,2023-02-05,3:30,2023-02-05 03:30,72.372,22.42888889
Ambient,1,2023-02-05,3:45,2023-02-05 03:45,71.856,22.14222222
Ambient,1,2023-02-05,4:00,2023-02-05 04:00,71.683,22.04611111
Ambient,1,2023-02-05,4:15,2023-02-05 04:15,71.339,21.855
Ambient,1,2023-02-05,4:30,2023-02-05 04:30,70.995,21.66388889
Ambient,1,2023-02-05,4:45,2023-02-05 04:45,71.856,22.14222222
Ambient,1,2023-02-05,5:00,2023-02-05 05:00,75.139,23.96611111
Ambient,1,2023-02-05,5:15,2023-02-05 05:15,74.964,23.86888889
Ambient,1,2023-02-05,5:30,2023-02-05 05:30,74.446,23.58111111
Ambient,1,2023-02-05,5:45,2023-02-05 05:45,73.926,23.29222222
Ambient,1,2023-02-05,6:00,2023-02-05 06:00,73.58,23.1
Ambient,1,2023-02-05,6:15,2023-02-05 06:15,73.062,22.81222222
Ambient,1,2023-02-05,6:30,2023-02-05 06:30,72.718,22.62111111
Ambient,1,2023-02-05,6:45,2023-02-05 06:45,72.372,22.42888889
Ambient,1,2023-02-05,7:00,2023-02-05 07:00,72.028,22.23777778
Ambient,1,2023-02-05,7:15,2023-02-05 07:15,71.683,22.04611111
Ambient,1,2023-02-05,7:30,2023-02-05 07:30,71.512,21.95111111
Ambient,1,2023-02-05,7:45,2023-02-05 07:45,71.168,21.76
Ambient,1,2023-02-05,8:00,2023-02-05 08:00,70.995,21.66388889
Ambient,1,2023-02-05,8:15,2023-02-05 08:15,73.407,23.00388889
Ambient,1,2023-02-05,8:30,2023-02-05 08:30,75.139,23.96611111
Ambient,1,2023-02-05,8:45,2023-02-05 08:45,74.791,23.77277778
Ambient,1,2023-02-05,9:00,2023-02-05 09:00,74.446,23.58111111
Ambient,1,2023-02-05,9:15,2023-02-05 09:15,73.926,23.29222222
Ambient,1,2023-02-05,9:30,2023-02-05 09:30,73.58,23.1
Ambient,1,2023-02-05,9:45,2023-02-05 09:45,73.062,22.81222222
Ambient,1,2023-02-05,10:00,2023-02-05 10:00,72.718,22.62111111
Ambient,1,2023-02-05,10:15,2023-02-05 10:15,72.372,22.42888889
Ambient,1,2023-02-05,10:30,2023-02-05 10:30,72.028,22.23777778
Ambient,1,2023-02-05,10:45,2023-02-05 10:45,71.856,22.14222222
Ambient,1,2023-02-05,11:00,2023-02-05 11:00,71.512,21.95111111
Ambient,1,2023-02-05,11:15,2023-02-05 11:15,71.339,21.855
Ambient,1,2023-02-05,11:30,2023-02-05 11:30,70.995,21.66388889
Ambient,1,2023-02-05,11:45,2023-02-05 11:45,72.372,22.42888889
Ambient,1,2023-02-05,12:00,2023-02-05 12:00,75.139,23.96611111
Ambient,1,2023-02-05,12:15,2023-02-05 12:15,74.964,23.86888889
Ambient,1,2023-02-05,12:30,2023-02-05 12:30,74.619,23.67722222
Ambient,1,2023-02-05,12:45,2023-02-05 12:45,74.098,23.38777778
Ambient,1,2023-02-05,13:00,2023-02-05 13:00,73.753,23.19611111
Ambient,1,2023-02-05,13:15,2023-02-05 13:15,73.234,22.90777778
Ambient,1,2023-02-05,13:30,2023-02-05 13:30,72.891,22.71722222
Ambient,1,2023-02-05,13:45,2023-02-05 13:45,72.545,22.525
Ambient,1,2023-02-05,14:00,2023-02-05 14:00,72.372,22.42888889
Ambient,1,2023-02-05,14:15,2023-02-05 14:15,72.028,22.23777778
Ambient,1,2023-02-05,14:30,2023-02-05 14:30,71.856,22.14222222
Ambient,1,2023-02-05,14:45,2023-02-05 14:45,71.512,21.95111111
Ambient,1,2023-02-05,15:00,2023-02-05 15:00,71.339,21.855
Ambient,1,2023-02-05,15:15,2023-02-05 15:15,71.168,21.76
Ambient,1,2023-02-05,15:30,2023-02-05 15:30,71.339,21.855
Ambient,1,2023-02-05,15:45,2023-02-05 15:45,74.964,23.86888889
Ambient,1,2023-02-05,16:00,2023-02-05 16:00,75.139,23.96611111
Ambient,1,2023-02-05,16:15,2023-02-05 16:15,74.791,23.77277778
Ambient,1,2023-02-05,16:30,2023-02-05 16:30,74.271,23.48388889
Ambient,1,2023-02-05,16:45,2023-02-05 16:45,73.926,23.29222222
Ambient,1,2023-02-05,17:00,2023-02-05 17:00,73.58,23.1
Ambient,1,2023-02-05,17:15,2023-02-05 17:15,73.234,22.90777778
Ambient,1,2023-02-05,17:30,2023-02-05 17:30,72.891,22.71722222
Ambient,1,2023-02-05,17:45,2023-02-05 17:45,72.545,22.525
Ambient,1,2023-02-05,18:00,2023-02-05 18:00,72.372,22.42888889
Ambient,1,2023-02-05,18:15,2023-02-05 18:15,72.028,22.23777778
Ambient,1,2023-02-05,18:30,2023-02-05 18:30,71.856,22.14222222
Ambient,1,2023-02-05,18:45,2023-02-05 18:45,71.512,21.95111111
Ambient,1,2023-02-05,19:00,2023-02-05 19:00,71.339,21.855
Ambient,1,2023-02-05,19:15,2023-02-05 19:15,71.168,21.76
Ambient,1,2023-02-05,19:30,2023-02-05 19:30,70.995,21.66388889
Ambient,1,2023-02-05,19:45,2023-02-05 19:45,73.407,23.00388889
Ambient,1,2023-02-05,20:00,2023-02-05 20:00,75.139,23.96611111
Ambient,1,2023-02-05,20:15,2023-02-05 20:15,74.791,23.77277778
Ambient,1,2023-02-05,20:30,2023-02-05 20:30,74.446,23.58111111
Ambient,1,2023-02-05,20:45,2023-02-05 20:45,74.098,23.38777778
Ambient,1,2023-02-05,21:00,2023-02-05 21:00,73.753,23.19611111
Ambient,1,2023-02-05,21:15,2023-02-05 21:15,73.407,23.00388889
Ambient,1,2023-02-05,21:30,2023-02-05 21:30,73.062,22.81222222
Ambient,1,2023-02-05,21:45,2023-02-05 21:45,72.718,22.62111111
Ambient,1,2023-02-05,22:00,2023-02-05 22:00,72.545,22.525
Ambient,1,2023-02-05,22:15,2023-02-05 22:15,72.199,22.33277778
Ambient,1,2023-02-05,22:30,2023-02-05 22:30,72.028,22.23777778
Ambient,1,2023-02-05,22:45,2023-02-05 22:45,71.683,22.04611111
Ambient,1,2023-02-05,23:00,2023-02-05 23:00,71.512,21.95111111
Ambient,1,2023-02-05,23:15,2023-02-05 23:15,71.339,21.855
Ambient,1,2023-02-05,23:30,2023-02-05 23:30,71.168,21.76
Ambient,1,2023-02-05,23:45,2023-02-05 23:45,71.512,21.95111111
Ambient,1,2023-02-06,0:00,2023-02-06 00:00,75.139,23.96611111
Ambient,1,2023-02-06,0:15,2023-02-06 00:15,74.964,23.86888889
Ambient,1,2023-02-06,0:30,2023-02-06 00:30,74.619,23.67722222
Ambient,1,2023-02-06,0:45,2023-02-06 00:45,74.271,23.48388889
Ambient,1,2023-02-06,1:00,2023-02-06 01:00,73.926,23.29222222
Ambient,1,2023-02-06,1:15,2023-02-06 01:15,73.58,23.1
Ambient,1,2023-02-06,1:30,2023-02-06 01:30,73.234,22.90777778
Ambient,1,2023-02-06,1:45,2023-02-06 01:45,72.891,22.71722222
Ambient,1,2023-02-06,2:00,2023-02-06 02:00,72.545,22.525
Ambient,1,2023-02-06,2:15,2023-02-06 02:15,72.372,22.42888889
Ambient,1,2023-02-06,2:30,2023-02-06 02:30,72.028,22.23777778
Ambient,1,2023-02-06,2:45,2023-02-06 02:45,71.856,22.14222222
Ambient,1,2023-02-06,3:00,2023-02-06 03:00,71.512,21.95111111
Ambient,1,2023-02-06,3:15,2023-02-06 03:15,71.339,21.855
Ambient,1,2023-02-06,3:30,2023-02-06 03:30,71.168,21.76
Ambient,1,2023-02-06,3:45,2023-02-06 03:45,72.718,22.62111111
Ambient,1,2023-02-06,4:00,2023-02-06 04:00,75.139,23.96611111
Ambient,1,2023-02-06,4:15,2023-02-06 04:15,74.964,23.86888889
Ambient,1,2023-02-06,4:30,2023-02-06 04:30,74.446,23.58111111
Ambient,1,2023-02-06,4:45,2023-02-06 04:45,74.098,23.38777778
Ambient,1,2023-02-06,5:00,2023-02-06 05:00,73.753,23.19611111
Ambient,1,2023-02-06,5:15,2023-02-06 05:15,73.407,23.00388889
Ambient,1,2023-02-06,5:30,2023-02-06 05:30,73.062,22.81222222
Ambient,1,2023-02-06,5:45,2023-02-06 05:45,72.718,22.62111111
Ambient,1,2023-02-06,6:00,2023-02-06 06:00,72.545,22.525
Ambient,1,2023-02-06,6:15,2023-02-06 06:15,72.199,22.33277778
Ambient,1,2023-02-06,6:30,2023-02-06 06:30,72.028,22.23777778
Ambient,1,2023-02-06,6:45,2023-02-06 06:45,71.683,22.04611111
Ambient,1,2023-02-06,7:00,2023-02-06 07:00,71.512,21.95111111
Ambient,1,2023-02-06,7:15,2023-02-06 07:15,71.339,21.855
Ambient,1,2023-02-06,7:30,2023-02-06 07:30,70.995,21.66388889
Ambient,1,2023-02-06,7:45,2023-02-06 07:45,71.683,22.04611111
Ambient,1,2023-02-06,8:00,2023-02-06 08:00,75.139,23.96611111
Ambient,1,2023-02-06,8:15,2023-02-06 08:15,74.964,23.86888889
Ambient,1,2023-02-06,8:30,2023-02-06 08:30,74.619,23.67722222
Ambient,1,2023-02-06,8:45,2023-02-06 08:45,74.271,23.48388889
Ambient,1,2023-02-06,9:00,2023-02-06 09:00,73.926,23.29222222
Ambient,1,2023-02-06,9:15,2023-02-06 09:15,73.58,23.1
Ambient,1,2023-02-06,9:30,2023-02-06 09:30,73.234,22.90777778
Ambient,1,2023-02-06,9:45,2023-02-06 09:45,72.891,22.71722222
Ambient,1,2023-02-06,10:00,2023-02-06 10:00,72.545,22.525
Ambient,1,2023-02-06,10:15,2023-02-06 10:15,72.372,22.42888889
Ambient,1,2023-02-06,10:30,2023-02-06 10:30,72.028,22.23777778
Ambient,1,2023-02-06,10:45,2023-02-06 10:45,71.856,22.14222222
Ambient,1,2023-02-06,11:00,2023-02-06 11:00,71.683,22.04611111
Ambient,1,2023-02-06,11:15,2023-02-06 11:15,71.339,21.855
Ambient,1,2023-02-06,11:30,2023-02-06 11:30,71.168,21.76
Ambient,1,2023-02-06,11:45,2023-02-06 11:45,70.995,21.66388889
Ambient,1,2023-02-06,12:00,2023-02-06 12:00,70.995,21.66388889
Ambient,1,2023-02-06,12:15,2023-02-06 12:15,73.407,23.00388889
Ambient,1,2023-02-06,12:30,2023-02-06 12:30,75.139,23.96611111
Ambient,1,2023-02-06,12:45,2023-02-06 12:45,74.964,23.86888889
Ambient,1,2023-02-06,13:00,2023-02-06 13:00,74.619,23.67722222
Ambient,1,2023-02-06,13:15,2023-02-06 13:15,74.271,23.48388889
Ambient,1,2023-02-06,13:30,2023-02-06 13:30,73.926,23.29222222
Ambient,1,2023-02-06,13:45,2023-02-06 13:45,73.58,23.1
Ambient,1,2023-02-06,14:00,2023-02-06 14:00,73.234,22.90777778
Ambient,1,2023-02-06,14:15,2023-02-06 14:15,73.062,22.81222222
Ambient,1,2023-02-06,14:30,2023-02-06 14:30,72.718,22.62111111
Ambient,1,2023-02-06,14:45,2023-02-06 14:45,72.545,22.525
Ambient,1,2023-02-06,15:00,2023-02-06 15:00,72.199,22.33277778
Ambient,1,2023-02-06,15:15,2023-02-06 15:15,72.028,22.23777778
Ambient,1,2023-02-06,15:30,2023-02-06 15:30,71.856,22.14222222
Ambient,1,2023-02-06,15:45,2023-02-06 15:45,71.683,22.04611111
Ambient,1,2023-02-06,16:00,2023-02-06 16:00,71.512,21.95111111
Ambient,1,2023-02-06,16:15,2023-02-06 16:15,71.168,21.76
Ambient,1,2023-02-06,16:30,2023-02-06 16:30,71.168,21.76
Ambient,1,2023-02-06,16:45,2023-02-06 16:45,70.995,21.66388889
Ambient,1,2023-02-06,17:00,2023-02-06 17:00,72.891,22.71722222
Ambient,1,2023-02-06,17:15,2023-02-06 17:15,75.312,24.06222222
Ambient,1,2023-02-06,17:30,2023-02-06 17:30,74.964,23.86888889
Ambient,1,2023-02-06,17:45,2023-02-06 17:45,74.619,23.67722222
Ambient,1,2023-02-06,18:00,2023-02-06 18:00,74.271,23.48388889
Ambient,1,2023-02-06,18:15,2023-02-06 18:15,73.753,23.19611111
Ambient,1,2023-02-06,18:30,2023-02-06 18:30,73.407,23.00388889
Ambient,1,2023-02-06,18:45,2023-02-06 18:45,73.062,22.81222222
Ambient,1,2023-02-06,19:00,2023-02-06 19:00,72.891,22.71722222
Ambient,1,2023-02-06,19:15,2023-02-06 19:15,72.545,22.525
Ambient,1,2023-02-06,19:30,2023-02-06 19:30,72.199,22.33277778
Ambient,1,2023-02-06,19:45,2023-02-06 19:45,71.856,22.14222222
Ambient,1,2023-02-06,20:00,2023-02-06 20:00,71.683,22.04611111
Ambient,1,2023-02-06,20:15,2023-02-06 20:15,71.339,21.855
Ambient,1,2023-02-06,20:30,2023-02-06 20:30,71.168,21.76
Ambient,1,2023-02-06,20:45,2023-02-06 20:45,70.995,21.66388889
Ambient,1,2023-02-06,21:00,2023-02-06 21:00,73.58,23.1
Ambient,1,2023-02-06,21:15,2023-02-06 21:15,75.139,23.96611111
Ambient,1,2023-02-06,21:30,2023-02-06 21:30,74.791,23.77277778
Ambient,1,2023-02-06,21:45,2023-02-06 21:45,74.446,23.58111111
Ambient,1,2023-02-06,22:00,2023-02-06 22:00,73.926,23.29222222
Ambient,1,2023-02-06,22:15,2023-02-06 22:15,73.58,23.1
Ambient,1,2023-02-06,22:30,2023-02-06 22:30,73.234,22.90777778
Ambient,1,2023-02-06,22:45,2023-02-06 22:45,72.891,22.71722222
Ambient,1,2023-02-06,23:00,2023-02-06 23:00,72.545,22.525
Ambient,1,2023-02-06,23:15,2023-02-06 23:15,72.372,22.42888889
Ambient,1,2023-02-06,23:30,2023-02-06 23:30,72.028,22.23777778
Ambient,1,2023-02-06,23:45,2023-02-06 23:45,71.856,22.14222222
Ambient,1,2023-02-07,0:00,2023-02-07 00:00,71.512,21.95111111
Ambient,1,2023-02-07,0:15,2023-02-07 00:15,71.339,21.855
Ambient,1,2023-02-07,0:30,2023-02-07 00:30,71.168,21.76
Ambient,1,2023-02-07,0:45,2023-02-07 00:45,70.824,21.56888889
Ambient,1,2023-02-07,1:00,2023-02-07 01:00,73.407,23.00388889
Ambient,1,2023-02-07,1:15,2023-02-07 01:15,75.139,23.96611111
Ambient,1,2023-02-07,1:30,2023-02-07 01:30,74.791,23.77277778
Ambient,1,2023-02-07,1:45,2023-02-07 01:45,74.446,23.58111111
Ambient,1,2023-02-07,2:00,2023-02-07 02:00,74.098,23.38777778
Ambient,1,2023-02-07,2:15,2023-02-07 02:15,73.58,23.1
Ambient,1,2023-02-07,2:30,2023-02-07 02:30,73.234,22.90777778
Ambient,1,2023-02-07,2:45,2023-02-07 02:45,72.891,22.71722222
Ambient,1,2023-02-07,3:00,2023-02-07 03:00,72.545,22.525
Ambient,1,2023-02-07,3:15,2023-02-07 03:15,72.199,22.33277778
Ambient,1,2023-02-07,3:30,2023-02-07 03:30,72.028,22.23777778
Ambient,1,2023-02-07,3:45,2023-02-07 03:45,71.683,22.04611111
Ambient,1,2023-02-07,4:00,2023-02-07 04:00,71.512,21.95111111
Ambient,1,2023-02-07,4:15,2023-02-07 04:15,71.339,21.855
Ambient,1,2023-02-07,4:30,2023-02-07 04:30,70.995,21.66388889
Ambient,1,2023-02-07,4:45,2023-02-07 04:45,71.168,21.76
Ambient,1,2023-02-07,5:00,2023-02-07 05:00,74.791,23.77277778
Ambient,1,2023-02-07,5:15,2023-02-07 05:15,75.139,23.96611111
Ambient,1,2023-02-07,5:30,2023-02-07 05:30,74.791,23.77277778
Ambient,1,2023-02-07,5:45,2023-02-07 05:45,74.271,23.48388889
Ambient,1,2023-02-07,6:00,2023-02-07 06:00,73.926,23.29222222
Ambient,1,2023-02-07,6:15,2023-02-07 06:15,73.407,23.00388889
Ambient,1,2023-02-07,6:30,2023-02-07 06:30,73.062,22.81222222
Ambient,1,2023-02-07,6:45,2023-02-07 06:45,72.891,22.71722222
Ambient,1,2023-02-07,7:00,2023-02-07 07:00,72.545,22.525
Ambient,1,2023-02-07,7:15,2023-02-07 07:15,72.199,22.33277778
Ambient,1,2023-02-07,7:30,2023-02-07 07:30,72.028,22.23777778
Ambient,1,2023-02-07,7:45,2023-02-07 07:45,71.683,22.04611111
Ambient,1,2023-02-07,8:00,2023-02-07 08:00,71.512,21.95111111
Ambient,1,2023-02-07,8:15,2023-02-07 08:15,71.339,21.855
Ambient,1,2023-02-07,8:30,2023-02-07 08:30,71.168,21.76
Ambient,1,2023-02-07,8:45,2023-02-07 08:45,70.995,21.66388889
Ambient,1,2023-02-07,9:00,2023-02-07 09:00,72.891,22.71722222
Ambient,1,2023-02-07,9:15,2023-02-07 09:15,75.139,23.96611111
Ambient,1,2023-02-07,9:30,2023-02-07 09:30,75.139,23.96611111
Ambient,1,2023-02-07,9:45,2023-02-07 09:45,75.139,23.96611111
Ambient,1,2023-02-07,10:00,2023-02-07 10:00,75.139,23.96611111
Ambient,1,2023-02-07,10:15,2023-02-07 10:15,75.139,23.96611111
Ambient,1,2023-02-07,10:30,2023-02-07 10:30,72.891,22.71722222
Ambient,1,2023-02-07,10:45,2023-02-07 10:45,72.545,22.525
Ambient,1,2023-02-07,11:00,2023-02-07 11:00,72.199,22.33277778
Ambient,1,2023-02-07,11:15,2023-02-07 11:15,71.856,22.14222222
Ambient,1,2023-02-07,11:30,2023-02-07 11:30,71.683,22.04611111
Ambient,1,2023-02-07,11:45,2023-02-07 11:45,71.339,21.855
Ambient,1,2023-02-07,12:00,2023-02-07 12:00,71.168,21.76
Ambient,1,2023-02-07,12:15,2023-02-07 12:15,70.995,21.66388889
Ambient,1,2023-02-07,12:30,2023-02-07 12:30,72.545,22.525
Ambient,1,2023-02-07,12:45,2023-02-07 12:45,74.446,23.58111111
Ambient,1,2023-02-07,13:00,2023-02-07 13:00,74.098,23.38777778
Ambient,1,2023-02-07,13:15,2023-02-07 13:15,73.926,23.29222222
Ambient,1,2023-02-07,13:30,2023-02-07 13:30,73.58,23.1
Ambient,1,2023-02-07,13:45,2023-02-07 13:45,73.234,22.90777778
Ambient,1,2023-02-07,14:00,2023-02-07 14:00,72.891,22.71722222
Ambient,1,2023-02-07,14:15,2023-02-07 14:15,72.545,22.525
Ambient,1,2023-02-07,14:30,2023-02-07 14:30,72.372,22.42888889
Ambient,1,2023-02-07,14:45,2023-02-07 14:45,72.028,22.23777778
Ambient,1,2023-02-07,15:00,2023-02-07 15:00,71.856,22.14222222
Ambient,1,2023-02-07,15:15,2023-02-07 15:15,71.683,22.04611111
Ambient,1,2023-02-07,15:30,2023-02-07 15:30,71.512,21.95111111
Ambient,1,2023-02-07,15:45,2023-02-07 15:45,71.339,21.855
Ambient,1,2023-02-07,16:00,2023-02-07 16:00,71.168,21.76
Ambient,1,2023-02-07,16:15,2023-02-07 16:15,70.995,21.66388889
Ambient,1,2023-02-07,16:30,2023-02-07 16:30,70.824,21.56888889
Ambient,1,2023-02-07,16:45,2023-02-07 16:45,71.683,22.04611111
Ambient,1,2023-02-07,17:00,2023-02-07 17:00,72.891,22.71722222
Ambient,1,2023-02-07,17:15,2023-02-07 17:15,72.718,22.62111111
Ambient,1,2023-02-07,17:30,2023-02-07 17:30,72.718,22.62111111
Ambient,1,2023-02-07,17:45,2023-02-07 17:45,72.372,22.42888889
Ambient,1,2023-02-07,18:00,2023-02-07 18:00,72.199,22.33277778
Ambient,1,2023-02-07,18:15,2023-02-07 18:15,72.028,22.23777778
Ambient,1,2023-02-07,18:30,2023-02-07 18:30,71.856,22.14222222
Ambient,1,2023-02-07,18:45,2023-02-07 18:45,71.683,22.04611111
Ambient,1,2023-02-07,19:00,2023-02-07 19:00,71.339,21.855
Ambient,1,2023-02-07,19:15,2023-02-07 19:15,71.168,21.76
Ambient,1,2023-02-07,19:30,2023-02-07 19:30,70.995,21.66388889
Ambient,1,2023-02-07,19:45,2023-02-07 19:45,70.824,21.56888889
Ambient,1,2023-02-07,20:00,2023-02-07 20:00,72.545,22.525
Ambient,1,2023-02-07,20:15,2023-02-07 20:15,72.718,22.62111111
Ambient,1,2023-02-07,20:30,2023-02-07 20:30,72.718,22.62111111
Ambient,1,2023-02-07,20:45,2023-02-07 20:45,72.545,22.525
Ambient,1,2023-02-07,21:00,2023-02-07 21:00,72.199,22.33277778
Ambient,1,2023-02-07,21:15,2023-02-07 21:15,72.028,22.23777778
Ambient,1,2023-02-07,21:30,2023-02-07 21:30,71.856,22.14222222
Ambient,1,2023-02-07,21:45,2023-02-07 21:45,71.683,22.04611111
Ambient,1,2023-02-07,22:00,2023-02-07 22:00,71.339,21.855
Ambient,1,2023-02-07,22:15,2023-02-07 22:15,71.168,21.76
Ambient,1,2023-02-07,22:30,2023-02-07 22:30,70.995,21.66388889
Ambient,1,2023-02-07,22:45,2023-02-07 22:45,70.824,21.56888889
Ambient,1,2023-02-07,23:00,2023-02-07 23:00,71.683,22.04611111
Ambient,1,2023-02-07,23:15,2023-02-07 23:15,72.891,22.71722222
Ambient,1,2023-02-07,23:30,2023-02-07 23:30,72.718,22.62111111
Ambient,1,2023-02-07,23:45,2023-02-07 23:45,72.545,22.525
Ambient,1,2023-02-08,0:00,2023-02-08 00:00,72.372,22.42888889
Ambient,1,2023-02-08,0:15,2023-02-08 00:15,72.199,22.33277778
Ambient,1,2023-02-08,0:30,2023-02-08 00:30,72.028,22.23777778
Ambient,1,2023-02-08,0:45,2023-02-08 00:45,71.683,22.04611111
Ambient,1,2023-02-08,1:00,2023-02-08 01:00,71.512,21.95111111
Ambient,1,2023-02-08,1:15,2023-02-08 01:15,71.339,21.855
Ambient,1,2023-02-08,1:30,2023-02-08 01:30,71.168,21.76
Ambient,1,2023-02-08,1:45,2023-02-08 01:45,70.995,21.66388889
Ambient,1,2023-02-08,2:00,2023-02-08 02:00,71.339,21.855
Ambient,1,2023-02-08,2:15,2023-02-08 02:15,72.891,22.71722222
Ambient,1,2023-02-08,2:30,2023-02-08 02:30,72.891,22.71722222
Ambient,1,2023-02-08,2:45,2023-02-08 02:45,72.718,22.62111111
Ambient,1,2023-02-08,3:00,2023-02-08 03:00,72.545,22.525
Ambient,1,2023-02-08,3:15,2023-02-08 03:15,72.372,22.42888889
Ambient,1,2023-02-08,3:30,2023-02-08 03:30,72.028,22.23777778
Ambient,1,2023-02-08,3:45,2023-02-08 03:45,71.856,22.14222222
Ambient,1,2023-02-08,4:00,2023-02-08 04:00,71.683,22.04611111
Ambient,1,2023-02-08,4:15,2023-02-08 04:15,71.339,21.855
Ambient,1,2023-02-08,4:30,2023-02-08 04:30,71.168,21.76
Ambient,1,2023-02-08,4:45,2023-02-08 04:45,70.995,21.66388889
Ambient,1,2023-02-08,5:00,2023-02-08 05:00,70.824,21.56888889
Ambient,1,2023-02-08,5:15,2023-02-08 05:15,71.856,22.14222222
